StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q11_5_TEXT,Q12,Q12_6_TEXT,Q13,Q14_0_GROUP,Q14_0_1_RANK,Q14_0_2_RANK,Q14_0_3_RANK,Q14_0_4_RANK,Q14_0_5_RANK,Q14_0_6_RANK,Q14_0_7_RANK,Q14_0_8_RANK,Q14_0_9_RANK,Q14_0_10_RANK,Q14_0_11_RANK,Q14_0_12_RANK,Q14_0_13_RANK,Q14_0_14_RANK,Q14_0_15_RANK,Q14_0_16_RANK,Q14_0_17_RANK,Q14_0_18_RANK,Q14_0_19_RANK,Q14_0_20_RANK,Q14_0_21_RANK,Q14_0_22_RANK,Q14_0_23_RANK,Q14_0_24_RANK,Q14_0_25_RANK,Q14_0_26_RANK,Q14_0_27_RANK,Q14_0_28_RANK,Q14_0_29_RANK,Q14_0_30_RANK,Q14_0_31_RANK,Q14_0_32_RANK,Q14_0_33_RANK,Q15,Q16,Q16_7_TEXT,Q17,Q17_7_TEXT,Q18,Q19,Q20,Q21_1,Q21_2,Q21_3,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,combined column,combined column,combined column,combined column,Q31,Q31_17_TEXT,Q32,Q32_10_TEXT,Q33,Q34,,Q35,Q35_10_TEXT,Q36,Q36_10_TEXT,Q37,Q37_6_TEXT,Q38,Q39,calculated column,Q40,Q41,Q42,Q43,Q43_6_TEXT,Q44,Q45,Q45_7_TEXT,Q46,combined column,Q47,Q48,Q49,Q49_2_TEXT,Q50,Q51,Q51_9_TEXT,Q52,Q53,Q54,Q55,Q56,Q57_1,Q57_2,Q57_3,Q57_4,Q58,Q58_5_TEXT,Q59,Q60,Q61,Q61_5_TEXT,Q62,Q63,combined column,Q63_2_TEXT,Q64,Q64_9_TEXT,Q65,Q66,Q67,Q68,Q69,Q70,combined column,Q70_9_TEXT,Q71,Q72,combined column,Q72_9_TEXT,Q73,Q74,Combined column,Q74_9_TEXT
12/26/2018 7:32,12/26/2018 7:58,IP Address,72.50.36.14,100,1537,TRUE,12/26/2018 7:58,R_3EbUqpM4CexTKGh,,I would like to proceed with the survey.,Yes,,,Yes,,,610,2017,$5000 - $9999,Good Agricultural Practices (GAP) Audit,,pounds,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash)",,,,Trays on stacked shelves,Outdoors,Yes,90,90,75,,,,,,,,No,Yes,"Sphagnum peat,Peat moss","Perlite,Vermiculite",none,"Peat Moss,Perlite,Sphagnum peat,Vermiculite","Peat Moss,Perlite,Sphagnum peat,Vermiculite",,,,,,,,,,,We reuse it to grow other plants.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Municipal water,,No,Untreated,,No,No testing,,Room temperature,Yes. List varieties soaked.,Pea shoots,No,,,Yes,"Before packaging,At random times",No,,,Daily or more,Daily or more,Once a month,Daily or more,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,12,Yes,All varieties - not specified,All,,,No,,None of these,,No,Shipping and/or Recieving,Shipping and/or Recieving,,Some college,"Internet (websites or videos),Other","Internet (websites or videos),Trial and error",Trail and error,Yes,National Restaurant Association ServSafe Course / Certification,National Restaurant Association ServSafe Course / Certification,
12/26/2018 8:32,12/26/2018 8:40,IP Address,72.26.189.181,100,519,TRUE,12/26/2018 8:40,R_3sijdoLWbWwrnjc,,I would like to proceed with the survey.,Yes,,,No,16,5,61748,2013,Less than $5000,None of these.,,ounces,,,"Kale,Arugula,Radish",,,,3,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Seedlings",,,,In ground,Outdoors,No,,,,No,,Yes,Inorganic fertilizer (e.g. MiracleGro or similar),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Overhead watering
(Water touches microgreens.)",Well/Groundwater,,No,Untreated,,No,No testing,,Room temperature,No,,No,,,Yes,At random times,No,,,Daily or more,Daily or more,2-4 times a week,Daily or more,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,12,No,None,,,,Yes,"It's written on the label,It is verbally communicated at the point of sale,On a sign at the point of sale",None of these,,No,No routine documentation,No routine documentation,,Bachelors degree,"Internet (websites or videos),Other","Internet (websites or videos),Trial and error","Trial and error, self taught",No,No food safety training,No food safety training,
12/26/2018 8:59,12/26/2018 9:14,IP Address,70.181.197.28,100,862,TRUE,12/26/2018 9:14,R_2QQbcxHBF7R5mh3,,I would like to proceed with the survey.,Yes,,,No,275,200,92069,1995,Greater than $50000,"Good Agricultural Practices (GAP) Audit,A third-party sustainability certification,Other",LGMA,Other,Clamshell containers ,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other plants or crops,Edible flowers,,,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,Yes,0,0,0,,,,,,,,No,Yes,,,,,,,,,,,,,,,,Other,Sold as compost,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Well/Groundwater,,No,Untreated,,Yes,More than 4 times per year,More than 4 times per year,Refrigerator or cooler,,,,,,Yes,"Before harvesting,Before packaging",Yes,Disposable,"While harvesting,While packaging",Daily or more,Daily or more,Daily or more,Once a month,,,,,,,,,,,,,No,,None of these,,Yes,"Employee Food Safety Training,Cleaning,Water Testing,Shipping and/or Recieving,Standard Operating Procedures","Employee Food Safety Training,Cleaning,Water Testing,Shipping and/or Recieving,Standard Operating Procedures",,Associates degree,Other,"Farming experience, from a chef",A chef came to my greenhouse and saw basil seedlings and wanted to use them.,Yes,Other,GFSI Training,GFSI training 
12/26/2018 11:06,12/26/2018 11:19,IP Address,50.54.100.158,100,815,TRUE,12/26/2018 11:19,R_3J8H3ZJFPBHtXtD,,I would like to proceed with the survey.,Yes,,,No,3,1,43130,2016,Less than $5000,None of these.,,1020 trays/flats,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livestock or animal products,Other plants or crops","Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Edible flowers,Seedlings,Non-food crops",,"Beef,Chicken,Pork,Eggs",,Trays on stacked shelves,Indoors- residential,Yes,45,70,38,,,,,,,,No,Yes,Peat moss,"Perlite,Vermiculite",none,"Peat Moss,Perlite,Vermiculite","Peat Moss,Perlite,Vermiculite",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Well/Groundwater,,No,Untreated,,Yes,4 times per year,4 times per year,Room temperature,Yes. List varieties soaked.,Peas sunflower,Yes,Hydrogen peroxide,,Yes,"Before handling seeds,Before harvesting,Before packaging",Yes,Disposable,"While harvesting,While packaging",2-4 times a week,2-4 times a week,2-4 times a week,2-4 times a week,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,2,No,None,,,,Yes,It's written on the label,None of these,,Yes,"Employee Food Safety Training,Cleaning,Water Testing,Shipping and/or Recieving,Standard Operating Procedures,Recalls","Employee Food Safety Training,Cleaning,Water Testing,Shipping and/or Recieving,Standard Operating Procedures,Recalls",,Bachelors degree,"Internet (websites or videos),Books or magazines","Internet (websites or videos),Books or magazines",,Yes,Produce Safety Alliance,Produce Safety Alliance,
12/26/2018 11:22,12/26/2018 11:23,IP Address,24.233.105.115,100,59,TRUE,12/26/2018 11:23,R_eyWdhXq84aIHCrn,,I do not wish to proceed with the survey.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2018 12:08,12/26/2018 12:19,IP Address,68.114.247.141,100,703,TRUE,12/26/2018 12:19,R_p0J55vg9aMQKwkV,,I would like to proceed with the survey.,Yes,,,No,4,2,53090,2008,Less than $5000,None of these.,,1020 trays/flats,,20,"Other,Pea Shoots,Radish",,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Seedlings",,,,Trays on stacked shelves,Non-climate controlled Greenhouse or hoophouse,,,,,,,,,,,,Yes,,Peat moss,"Perlite,Vermiculite",none,"Peat Moss,Perlite,Vermiculite","Peat Moss,Perlite,Vermiculite",,,,,,,,,,,It is recycled.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Well/Groundwater,,No,Untreated,,Yes,Less than once per year,Less than once per year,Room temperature,Yes. List varieties soaked.,"wheat grass, peas",No,,,Yes,At random times,No,,,,,Daily or more,Once a week,Living Tray,,Room temperature,,,,96,No,None,,,,No,,None of these,,No,Water Testing,Water Testing,,Some college,Internet (websites or videos),Internet (websites or videos),,No,No food safety training,No food safety training,
12/26/2018 12:15,12/26/2018 12:22,IP Address,69.47.98.40,100,459,TRUE,12/26/2018 12:22,R_299NnIa2UdjF4iM,,I would like to proceed with the survey.,Yes,,,No,8,1,49251,2017,Less than $5000,None of these.,,1020 trays/flats,,20,"Mustard,Sunflower,Mizuna,Pea Shoots,Radish",2,4,,5,,,,,,,,1,,,,,,,,,,,,,,3,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs",,,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,Yes,0,70,0,,,,,,,,Yes,,Organic soil,"Perlite,Vermiculite",Food compost,"Food compost,Perlite,Organic soil,Vermiculite","Food compost,Perlite,Organic soil,Vermiculite",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Well/Groundwater,,No,Untreated,,No,No testing,,Room temperature,No,,No,,,Yes,Before packaging,No,,,Once a week,Daily or more,Once a week,Once a month,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,12,No,None,,,,Yes,On a sign at the point of sale,None of these,,No,No routine documentation,No routine documentation,,Bachelors degree,Internet (websites or videos),Internet (websites or videos),,Yes,Other,GAP Audit,GAP. Courses
12/26/2018 13:58,12/26/2018 14:13,IP Address,107.77.206.53,100,892,TRUE,12/26/2018 14:13,R_3kA01d1nYyBP2Hn,,I would like to proceed with the survey.,Yes,,,Yes,,,57788,2018,Less than $5000,None of these.,,ounces,,500,"Sunflower,Pea Shoots,Radish,Kale,Arugula",1,2,,3,,,,,,4,,,,5,,,,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Fresh herbs,Non-food crops",,,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,Yes,0,70,0,,,,,,,,No,Yes,"Coco coir,Peat moss","Perlite,Vermiculite",none,"Coco Coir,Peat Moss,Perlite,Vermiculite","Coco Coir,Peat Moss,Perlite,Vermiculite",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Well/Groundwater,,No,Untreated,,No,No testing,,Room temperature,Yes. List varieties soaked.,Sunflower and peas,Yes,Hydrogen peroxide,,Yes,At random times,No,,,Daily or more,Daily or more,Daily or more,Daily or more,Other,Electric hedge trimmer,,Refrigerator/Cooler,Plastic,,24,No,None,,,,Yes,"It's written on the label,It is verbally communicated at the point of sale,On a sign at the point of sale",None of these,,No,No routine documentation,No routine documentation,,Bachelors degree,Internet (websites or videos),Internet (websites or videos),,Yes,Other,GAP Audit,GAP training
12/26/2018 14:00,12/26/2018 14:30,IP Address,8.33.17.94,100,1774,TRUE,12/26/2018 14:30,R_26gyP3bbMJ0SQB7,,I would like to proceed with the survey.,Yes,,,Yes,,,65078,2013,Less than $5000,None of these.,,ounces,,36,"Sunflower,Radish,Broccoli,Pea Tendrils,Arugula",1,,4,2,,,,,,,,,,5,,,3,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Fresh herbs,Other",Wheat grass,,,Trays on stacked shelves,Indoors- residential,No,,,,,,,,,,,No,No,Organic soil,,,Organic soil,,,"Soil blend, organic",,,,,,,,,We compost it.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Well/Groundwater,,No,Untreated,,Yes,Once per year,Once per year,Room temperature,Yes. List varieties soaked.,"Sunflower
Peas",Yes,Other:,Food grade hydrogen peroxide and vinegar,Yes,"Before harvesting,Before packaging",No,,,Daily or more,Daily or more,Once a week,Once a week,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,3,Yes,Sunflower,sunflower,,,Yes,"It's written on the label,It is verbally communicated at the point of sale",None of these,,No,No routine documentation,No routine documentation,,Bachelors degree,"Internet (websites or videos),Social media groups","Internet (websites or videos),Social media groups",,Yes,Produce Safety Alliance,Produce Safety Alliance,
12/26/2018 14:38,12/26/2018 14:39,IP Address,166.216.159.68,16,77,FALSE,1/2/2019 14:39,R_3j0dgTgOKCiXx6C,,I would like to proceed with the survey.,Yes,,,Yes,,,47112,2012,Less than $5000,None of these.,,ounces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2018 14:42,12/26/2018 14:50,IP Address,65.31.101.216,100,468,TRUE,12/26/2018 14:50,R_3qDueWPDgWu1TOD,,I would like to proceed with the survey.,Yes,,,No,20,4,1826,2011,$10000 - $24999,None of these.,,pounds,,50,"Kale,Mustard,Beet,Pak Choy,Tatsoi",,,,,,,,,,1,,2,,,,3,,,,,,,,,,,,4,,,5,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs",,,,Raised beds,Climate controlled greenhouse or hoophouse,Yes,75,40,40,,,,,,,,No,Yes,Peat moss,"Perlite,Vermiculite",none,"Peat Moss,Perlite,Vermiculite","Peat Moss,Perlite,Vermiculite",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Well/Groundwater,,No,Untreated,,Yes,Less than once per year,Less than once per year,Room temperature,No,,No,,,Yes,"Before harvesting,Before packaging,At random times",Yes,Disposable,"While harvesting,While packaging,While selling to customers",2-4 times a week,Daily or more,2-4 times a week,Once a month,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,12,No,None,,,,No,,None of these,,Yes,"Employee Food Safety Training,Cleaning,Water Testing","Employee Food Safety Training,Cleaning,Water Testing",,Bachelors degree,Informally from other growers,Informally from other growers,,Yes,National Restaurant Association ServSafe Course / Certification,National Restaurant Association ServSafe Course / Certification,
12/26/2018 14:58,12/26/2018 15:13,IP Address,174.220.17.233,100,904,TRUE,12/26/2018 15:13,R_3kHYp8RcDWD28YX,,I would like to proceed with the survey.,Yes,,,No,2,1,12018,2015,Less than $5000,None of these.,,pounds,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livestock or animal products,Other plants or crops","Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Edible flowers,Seedlings",,"Chicken,Eggs,Other",Honey,Trays on stacked shelves,Indoors- commercial,Yes,0,68,0,,,,,,,,Yes,,Peat moss,Perlite,none,"Peat Moss,Perlite","Peat Moss,Perlite",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Well/Groundwater,,No,Untreated,,Yes,Once per year,Once per year,Room temperature,No,,Yes,Hydrogen peroxide,,Yes,"Before handling seeds,Before harvesting,Before packaging",No,,,2-4 times a week,Daily or more,2-4 times a week,2-4 times a week,"Cut with scissors/knife,Living Tray",,Room temperature,Refrigerator/Cooler,Plastic,,24,No,None,,,,Yes,It is verbally communicated at the point of sale,None of these,,No,No routine documentation,No routine documentation,,Some college,"Internet (websites or videos),Books or magazines","Internet (websites or videos),Books or magazines",,Yes,"On-the-job training,National Restaurant Association ServSafe Course / Certification,Other","On-the-job training,National Restaurant Association ServSafe Course / Certification,Another training course",Allergy and celiac training
12/26/2018 16:38,12/26/2018 16:48,IP Address,174.18.21.79,100,561,TRUE,12/26/2018 16:48,R_2EuT6C9xiREjDK5,,I would like to proceed with the survey.,Yes,,,No,8,3,33437,2000,$5000 - $9999,None of these.,,ounces,,160,"Radish,Arugula,Broccoli,Kohlrabi,Kale",,,,1,,,,,,5,,,,2,,,3,,,,,,,,4,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Edible flowers",,,,Container farm (not stacked),Non-climate controlled Greenhouse or hoophouse,,,,,,,,,,,,No,Yes,Peat moss,"Perlite,Vermiculite",none,"Peat Moss,Perlite,Vermiculite","Peat Moss,Perlite,Vermiculite",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Municipal water,,No,Untreated,,No,No testing,,Refrigerator or cooler,No,,No,,,Yes,"Before harvesting,Before packaging",No,,,Daily or more,Daily or more,Never,Once a week,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,6,No,None,,,,Yes,It's on a flyer,None of these,,No,"Employee Food Safety Training,Cleaning","Employee Food Safety Training,Cleaning",,Doctoral degree,Other,"Trial and error, A commercial kit","seed company instructions, Trial and error",Yes,Produce Safety Alliance,Produce Safety Alliance,
12/27/2018 5:08,12/27/2018 5:16,IP Address,72.90.84.98,100,519,TRUE,12/27/2018 5:16,R_2Pb1RwT6cQRA1R8,,I would like to proceed with the survey.,Yes,,,No,10,1,13215,2018,Less than $5000,None of these.,,1020 trays/flats,,15,"Sunflower,Pea Shoots,Bean,Broccoli",1,2,,,,,,,,,,,,,3,,4,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs",,,,Container farm (not stacked),Indoors- residential,Yes,65,65,70,,,,,,,,No,No,Conventional soil,none,none,Conventional soil,,,"Soil blend, conventional",,,,,,,,,We compost it.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Municipal water,,No,Untreated,,Yes,Tested but unknown frequency,I do not know.,Room temperature,Yes. List varieties soaked.,"sunflower, pea",No,,,Yes,"Before handling seeds,Before harvesting,Before packaging",No,,,Once a week,Once a week,2-4 times a week,Once a month,"Cut with scissors/knife,Hand-picked",,,Refrigerator/Cooler,Plastic,,8,No,None,,,,No,,None of these,,No,Employee Food Safety Training,Employee Food Safety Training,,Bachelors degree,Internet (websites or videos),Internet (websites or videos),,Yes,On-the-job training,On-the-job training,
12/27/2018 6:35,12/27/2018 6:37,IP Address,47.205.72.12,15,93,FALSE,1/3/2019 6:37,R_2dRbOuDe7eJGIHp,,I would like to proceed with the survey.,Yes,,,No,2,2,33704,2004,Less than $5000,None of these.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2018 9:01,12/27/2018 9:02,IP Address,76.16.209.229,15,59,FALSE,1/3/2019 9:03,R_28UKp0FQqlem8Mk,,I would like to proceed with the survey.,Yes,,,Yes,,,60647,2015,Less than $5000,None of these.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2018 13:14,12/27/2018 13:23,IP Address,71.34.243.17,100,519,TRUE,12/27/2018 13:23,R_1ruHNOU47nInFNf,,I would like to proceed with the survey.,Yes,,,No,4,3,65891,2010,Less than $5000,None of these.,,pounds,,6,Radish,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Non-food crops",,,,In ground,Indoors- commercial,No,,,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Well/Groundwater,,No,Untreated,,Yes,Once per year,Once per year,Room temperature,No,,No,,,Yes,"Before watering,Before harvesting,Before packaging",No,,,Daily or more,Daily or more,2-4 times a week,Daily or more,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,8,Yes,Radish,radish,,,Yes,It is verbally communicated at the point of sale,use by,"green are harvested and promptly refridgerated, if not sold withing 72 hours, greens are disposed of ",No,"Employee Food Safety Training,Cleaning,Water Testing","Employee Food Safety Training,Cleaning,Water Testing",,Bachelors degree,Other,Trial and error,Trial and error,Yes,"On-the-job training,Other","On-the-job training,From my educational background",am a registered nurse
12/27/2018 13:47,12/27/2018 16:14,IP Address,107.77.215.196,100,8803,TRUE,12/27/2018 16:14,R_Zei8RG5jQDXuBuF,,I would like to proceed with the survey.,Yes,,,No,3,3,37184,2015,$10000 - $24999,None of these.,,1020 trays/flats,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Seedlings",,,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,Yes,75,90,75,,,,,,,,No,Yes,Peat moss,none,Worm castings,"Peat Moss,Worm castings","Peat Moss,Worm castings",,,,,,,,,,,We reuse it to grow other plants.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Municipal water,,No,Untreated,,No,No testing,,Room temperature,Yes. List varieties soaked.,Snow peas and sunflowers,No,,,Yes,"Before harvesting,Before packaging,At random times",Yes,Disposable,"While preparing growth media or soil,While handling seeds,While harvesting,While packaging,While selling to customers",Daily or more,Daily or more,Daily or more,Daily or more,"Cut with scissors/knife,Living Tray",,Room temperature,Refrigerator/Cooler,Biodegradable plastic,,24,No,None,,,,Yes,It is verbally communicated at the point of sale,None of these,,No,No routine documentation,No routine documentation,,Some college,Conference,Conference,,No,No food safety training,No food safety training,
12/27/2018 13:51,12/27/2018 14:05,IP Address,72.169.80.181,100,871,TRUE,12/27/2018 14:05,R_agF0x0WNl7BcSA1,,I would like to proceed with the survey.,Yes,,,Yes,,,73744,2017,Less than $5000,None of these.,,1020 trays/flats,,12,"Basil,Kale,Arugula,Amaranth,Other",,,,,,,,1,,2,,,4,3,,,,,,,,,,,,,,,,,,,5,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs",,,,Trays on stacked shelves,Indoors- commercial,Yes,40,68,0,,,,,,,,No,Yes,Wood fiber,none,none,"Wood fiber,Other","Wood fiber,Other",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Municipal water,,No,Untreated,,Yes,More than 4 times per year,More than 4 times per year,Room temperature,No,,No,,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging",No,,,,Once a week,Once a week,Once a week,Living Tray,,Room temperature,,,,12,No,None,,,,Yes,It is verbally communicated at the point of sale,None of these,,No,"Employee Food Safety Training,Water Testing","Employee Food Safety Training,Water Testing",,Some college,"Internet (websites or videos),Books or magazines","Internet (websites or videos),Books or magazines",,Yes,Other,GAP Audit,GAP
12/27/2018 15:06,12/27/2018 15:13,IP Address,174.193.151.120,100,377,TRUE,12/27/2018 15:13,R_1dEmOjJWSvdMWuH,,I would like to proceed with the survey.,Yes,,,Yes,,,29669,2017,Less than $5000,None of these.,,ounces,,80,"Amaranth,Mustard,Basil,Cilantro,Kale",,,,,,,,3,,5,,2,1,,,,,,,,,,4,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs",,,,Trays on stacked shelves,Indoors- residential,Yes,50,78,60,,,,,,,,Yes,,"Organic soil,Peat moss",Perlite,"Green compost,Worm castings","Green compost,Peat Moss,Perlite,Organic soil,Worm castings","Green compost,Peat Moss,Perlite,Organic soil,Worm castings",,,,,,,,,,,We compost it.,,Yes,More than 4 times per year,5,,> 120 days,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Municipal water,,No,Untreated,,No,No testing,,Room temperature,No,,Yes,Hydrogen peroxide,,,"Before handling seeds,Before watering,Before harvesting,Before packaging",Yes,Disposable,"While preparing growth media or soil,While harvesting,While packaging",Daily or more,Daily or more,Daily or more,Daily or more,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,6,No,None,,,,Yes,It is verbally communicated at the point of sale,None of these,,No,"Employee Food Safety Training,Cleaning,Shipping and/or Recieving","Employee Food Safety Training,Cleaning,Shipping and/or Recieving",,Associates degree,"Internet (websites or videos),Informally from other growers","Internet (websites or videos),Informally from other growers",,Yes,National Restaurant Association ServSafe Course / Certification,National Restaurant Association ServSafe Course / Certification,
12/28/2018 4:08,12/28/2018 4:18,IP Address,98.182.46.51,100,612,TRUE,12/28/2018 4:18,R_1C4nQqhQa9V0KYn,,I would like to proceed with the survey.,Yes,,,No,3,1,2822,2010,Less than $5000,None of these.,,1020 trays/flats,,10,"Kale,Arugula,Other,Basil",,,,,,,,4,,1,,,,2,,,,,,,,,,,,,,,,,,,3,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Edible flowers,Seedlings,Non-food crops",,,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,No,,,,,,,,,,,No,Yes,Peat moss,"Perlite,Vermiculite",none,"Peat Moss,Perlite,Vermiculite","Peat Moss,Perlite,Vermiculite",,,,,,,,,,,We reuse it to grow other plants.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Well/Groundwater,,No,Untreated,,No,No testing,,Room temperature,No,,No,,,Yes,At random times,I do not know.,,,Once a week,2-4 times a week,2-4 times a week,Never,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,6,No,None,,,,Yes,It is verbally communicated at the point of sale,None of these,,No,No routine documentation,No routine documentation,,Bachelors degree,"Internet (websites or videos),Books or magazines","Internet (websites or videos),Books or magazines",,No,No food safety training,No food safety training,
12/28/2018 5:40,12/28/2018 5:47,IP Address,67.252.58.109,100,440,TRUE,12/28/2018 5:47,R_2R98Anoc43KPAsg,,I would like to proceed with the survey.,Yes,,,No,4,1,12043,2018,Less than $5000,None of these.,,ounces,,500,"Kale,Arugula,Mizuna,Tatsoi,Other",,,,,,,,,,1,,,,2,,,,,,,,,,,,3,,,,,4,,5,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Seedlings,Non-food crops,Other",,,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,Yes,0,70,0,,,,,,,,No,Yes,,,,,,,,,,,,,,,,It is recycled.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Well/Groundwater,,No,Untreated,,Yes,Once per year,Once per year,Refrigerator or cooler,No,,No,,,Yes,"Before harvesting,Before packaging",No,,,Daily or more,Daily or more,2-4 times a week,,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,24,No,None,,,,Yes,It is verbally communicated at the point of sale,None of these,,No,"Employee Food Safety Training,Water Testing","Employee Food Safety Training,Water Testing",,Bachelors degree,Internet (websites or videos),Internet (websites or videos),,Yes,Produce Safety Alliance,Produce Safety Alliance,
